PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning
1123;0;5;8;12;10;20;9;12;10;8;10;4;8;1;1;10;10;10;12;10;11;8;13;10;12;11;12;7;11;13;7;13;12;5;11;10;1;1;1;1;1;1;1;1;1;1;1;10;13;9;10;11;14;10;10;0;0
1124;0;8;8;16;20;12;7;13;14;13;13;16;14;1;1;15;15;14;16;16;13;6;13;15;12;13;15;8;13;12;14;10;13;7;13;12;1;1;1;1;1;1;1;1;1;1;1;14;14;11;10;10;17;11;13;0;0
1125;0;5;8;17;10;20;10;11;9;7;8;4;8;1;1;10;11;12;12;12;9;9;14;10;12;12;12;7;11;13;9;15;13;6;12;11;1;1;1;1;1;1;1;1;1;1;1;11;13;10;11;11;16;10;10;0;0
1126;0;8;5;20;10;14;16;16;16;13;13;9;14;1;1;12;12;14;12;12;14;10;14;11;12;14;13;6;11;13;9;14;14;7;10;12;1;1;1;1;1;1;1;1;1;1;1;12;12;11;11;14;16;10;11;0;0
1127;0;8;8;12;20;12;9;11;11;11;10;9;10;1;1;11;11;11;10;11;9;5;13;13;11;11;13;4;13;13;11;8;13;6;11;13;1;1;1;1;1;1;1;1;1;1;1;10;10;11;10;9;15;13;12;0;0
1128;0;20;14;8;5;5;4;6;9;11;10;13;12;1;1;14;13;12;13;13;11;3;3;9;14;12;7;14;15;10;6;8;13;11;13;12;1;1;1;1;1;1;1;1;1;1;1;13;10;12;11;6;16;9;12;0;0
1129;0;14;20;5;5;8;5;10;11;9;12;13;12;1;1;9;10;11;11;11;9;3;5;8;14;15;8;16;12;13;4;11;16;15;16;15;1;1;1;1;1;1;1;1;1;1;1;10;12;12;15;8;15;13;15;0;0
1130;0;20;19;5;5;5;5;12;15;15;15;15;15;1;1;15;15;18;15;17;18;5;5;17;17;18;9;15;17;18;5;15;17;15;18;19;1;1;1;1;1;1;1;1;1;1;1;16;12;14;17;11;18;15;18;0;0
1131;0;20;15;8;5;5;12;13;14;12;13;14;12;1;1;13;13;14;14;15;14;8;6;10;14;15;9;15;13;12;5;13;13;12;14;12;1;1;1;1;1;1;1;1;1;1;1;13;12;12;12;11;17;12;12;0;0
1132;20;0;0;0;0;0;7;1;12;11;10;1;12;12;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;9;11;11;12;11;12;10;12;12;13;0;0;7;0;1;10;11;0;11;12
1133;0;19;20;5;5;5;7;11;15;15;15;15;15;1;1;15;15;18;17;17;17;5;5;17;18;18;12;15;17;18;5;13;17;15;17;18;1;1;1;1;1;1;1;1;1;1;1;16;13;14;16;10;18;15;17;0;0
1134;0;5;8;15;10;20;12;11;9;10;9;5;10;1;1;15;15;16;15;14;14;13;14;13;13;13;14;5;13;13;11;14;11;7;12;11;1;1;1;1;1;1;1;1;1;1;1;15;12;11;10;13;16;10;13;0;0
1135;0;14;20;5;5;8;10;11;8;8;8;4;8;1;1;7;7;9;8;9;9;6;4;7;12;12;5;13;10;12;4;12;10;12;11;10;1;1;1;1;1;1;1;1;1;1;1;9;10;11;12;10;14;7;11;0;0
1136;0;5;8;12;10;20;2;10;11;10;9;13;10;1;1;17;16;16;17;15;13;6;14;15;11;13;15;6;11;12;11;11;14;8;14;14;1;1;1;1;1;1;1;1;1;1;1;15;12;9;11;9;17;9;12;0;0
1137;0;18;20;5;5;8;9;11;12;11;12;10;11;1;1;9;8;9;9;10;9;2;3;8;11;13;8;13;10;10;4;12;10;10;12;11;1;1;1;1;1;1;1;1;1;1;1;9;10;10;10;8;15;13;10;0;0
1138;0;8;8;14;20;12;7;11;15;12;12;16;14;1;1;12;12;14;12;11;9;3;11;10;11;11;12;3;11;10;14;8;12;6;12;10;1;1;1;1;1;1;1;1;1;1;1;12;9;10;10;9;15;12;10;0;0
1139;0;5;8;18;10;20;13;13;13;11;12;8;12;1;1;11;12;12;11;10;13;9;15;14;11;11;15;6;11;13;11;13;10;5;11;10;1;1;1;1;1;1;1;1;1;1;1;11;13;10;9;13;15;11;12;0;0
1140;0;8;5;20;10;15;7;10;11;12;11;14;12;1;1;13;12;14;14;13;11;4;10;12;12;12;14;4;12;10;9;8;13;6;12;12;1;1;1;1;1;1;1;1;1;1;1;13;11;11;10;9;16;14;12;0;0
1141;0;8;8;16;20;12;12;12;12;14;12;11;12;1;1;11;12;11;12;12;11;5;10;10;14;13;11;2;13;9;12;9;11;6;12;10;1;1;1;1;1;1;1;1;1;1;1;12;9;13;10;11;16;13;12;0;0
1142;20;0;0;0;0;0;7;1;14;14;14;1;14;14;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;9;12;14;14;15;15;9;15;9;15;0;0;8;0;1;10;15;0;11;16
1143;0;20;14;8;5;5;15;14;14;11;12;7;13;1;1;8;8;10;10;11;11;6;8;12;13;14;9;14;14;15;4;15;14;14;13;12;1;1;1;1;1;1;1;1;1;1;1;9;11;11;14;12;15;15;13;0;0
1144;0;5;5;19;19;20;6;10;14;14;14;14;14;1;1;16;16;15;15;15;14;4;9;16;19;18;9;8;18;13;12;8;12;8;17;14;1;1;1;1;1;1;1;1;1;1;1;16;14;15;13;10;18;15;18;0;0
1145;0;14;20;5;5;8;8;10;11;10;10;9;9;1;1;12;13;12;12;14;13;6;4;9;13;14;8;14;12;11;4;11;12;11;13;11;1;1;1;1;1;1;1;1;1;1;1;12;11;11;11;9;16;9;11;0;0
1146;0;20;14;8;5;5;8;9;10;5;6;2;8;1;1;8;7;10;9;10;10;7;5;8;10;11;6;11;9;12;1;12;11;11;10;10;1;1;1;1;1;1;1;1;1;1;1;9;8;7;11;8;15;10;10;0;0
1147;0;20;19;5;5;5;4;9;14;14;14;14;14;1;1;14;15;15;15;16;16;4;6;15;15;15;11;14;16;15;4;14;15;15;16;16;1;1;1;1;1;1;1;1;1;1;1;15;13;13;16;10;18;15;16;0;0
1148;0;5;5;19;20;19;5;12;15;15;15;15;15;1;1;15;16;17;15;17;17;5;10;17;18;17;15;10;16;17;15;13;15;10;17;17;1;1;1;1;1;1;1;1;1;1;1;15;17;14;14;11;18;15;16;0;0
1149;0;8;5;20;10;19;17;16;14;14;14;9;15;1;1;11;13;13;14;13;13;11;13;12;11;12;13;4;12;13;10;13;10;6;11;10;1;1;1;1;1;1;1;1;1;1;1;12;10;12;10;14;16;9;12;0;0
1150;0;8;8;16;20;12;14;15;15;16;15;14;16;1;1;13;13;13;13;14;12;6;15;15;16;16;15;6;17;13;16;12;14;7;14;14;1;1;1;1;1;1;1;1;1;1;1;12;13;13;11;12;16;11;15;0;0
1151;0;5;5;20;19;19;5;10;15;15;15;15;15;1;1;15;12;17;15;16;17;5;5;17;18;17;15;9;18;17;5;13;15;9;17;17;1;1;1;1;1;1;1;1;1;1;1;15;16;14;14;10;18;15;17;0;0
1152;0;5;8;12;10;20;8;9;9;10;9;8;10;1;1;13;12;13;13;12;12;7;12;12;13;13;13;3;13;11;10;12;13;7;13;12;1;1;1;1;1;1;1;1;1;1;1;12;9;10;10;9;15;8;11;0;0
1153;0;8;8;18;20;12;11;12;12;14;12;12;13;1;1;13;13;13;13;14;13;7;12;13;13;13;13;4;13;9;13;10;12;6;12;11;1;1;1;1;1;1;1;1;1;1;1;13;10;12;9;11;17;9;13;0;0
1154;0;8;5;20;10;19;8;13;15;17;13;16;15;1;1;15;15;15;15;14;12;5;10;12;15;15;12;3;15;11;10;9;13;7;12;12;1;1;1;1;1;1;1;1;1;1;1;14;8;14;9;9;16;9;12;0;0
1155;0;8;5;20;10;14;10;13;12;12;12;11;12;1;1;10;10;10;11;11;10;5;10;10;11;12;11;3;10;10;8;10;12;5;10;12;1;1;1;1;1;1;1;1;1;1;1;11;10;11;10;11;16;11;11;0;0
1156;0;19;20;5;5;5;10;10;16;16;16;16;16;1;1;17;16;19;17;18;18;6;6;17;18;18;12;14;17;18;6;14;17;11;18;18;1;1;1;1;1;1;1;1;1;1;1;16;12;14;15;10;18;15;16;0;0
1157;0;8;8;12;20;12;6;13;12;13;12;15;13;1;1;13;13;13;14;13;11;5;12;11;12;13;12;4;11;11;11;8;13;6;14;11;1;1;1;1;1;1;1;1;1;1;1;13;10;12;11;10;16;13;11;0;0
1158;0;5;8;12;10;20;4;9;10;11;9;12;10;1;1;14;14;14;15;14;12;4;12;11;11;13;12;4;11;12;10;11;13;6;13;13;1;1;1;1;1;1;1;1;1;1;1;14;10;10;11;9;17;8;11;0;0
1159;20;0;0;0;0;0;9;1;14;14;11;1;14;14;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;10;11;11;11;13;13;11;13;12;14;0;0;9;0;2;10;12;0;11;14
1160;20;0;0;0;0;0;9;1;13;12;11;1;13;13;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;8;11;11;12;11;12;10;12;12;14;0;0;7;0;2;10;14;0;10;12
1161;0;5;8;19;10;20;16;15;13;13;13;8;15;1;1;11;11;12;12;12;12;9;12;12;11;12;12;3;12;11;8;12;9;5;10;9;1;1;1;1;1;1;1;1;1;1;1;11;9;11;8;13;16;8;12;0;0
1162;0;8;8;17;20;12;14;15;15;16;15;13;16;1;1;13;15;14;14;14;12;8;12;13;13;13;13;5;13;10;13;10;13;7;12;11;1;1;1;1;1;1;1;1;1;1;1;13;11;13;10;12;16;13;13;0;0
1163;0;19;20;5;5;8;11;12;9;9;10;5;9;1;1;12;11;13;12;13;14;10;6;8;13;14;7;14;11;13;5;13;12;13;12;11;1;1;1;1;1;1;1;1;1;1;1;12;10;10;12;11;16;10;11;0;0
1164;0;8;8;12;20;12;2;8;6;9;8;11;8;1;1;12;12;11;12;11;9;3;10;11;11;12;12;5;11;10;10;8;12;5;12;10;1;1;1;1;1;1;1;1;1;1;1;11;11;10;9;7;15;9;11;0;0
1165;0;8;5;20;10;14;17;16;15;12;13;8;13;1;1;13;14;15;15;14;14;13;14;11;14;13;12;6;13;13;8;15;13;6;11;11;1;1;1;1;1;1;1;1;1;1;1;14;12;11;10;15;17;13;12;0;0
1166;0;8;5;20;10;15;10;12;12;12;11;11;12;1;1;9;10;10;10;9;9;4;11;11;11;12;11;4;12;11;8;11;13;6;12;12;1;1;1;1;1;1;1;1;1;1;1;9;9;11;10;10;14;9;11;0;0
1167;0;5;5;19;19;20;4;10;14;14;14;14;14;1;1;14;11;15;13;15;16;4;11;14;14;15;13;11;14;16;4;13;15;11;14;16;1;1;1;1;1;1;1;1;1;1;1;15;19;13;15;11;18;15;15;0;0
1168;0;8;5;20;10;14;11;14;16;15;15;17;16;1;1;16;15;16;15;13;12;6;11;12;13;13;13;3;14;11;10;9;13;7;12;13;1;1;1;1;1;1;1;1;1;1;1;15;9;13;10;11;16;11;13;0;0
1169;20;0;0;0;0;0;8;1;12;11;10;1;12;13;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;10;12;11;12;12;11;12;13;12;13;0;0;7;0;1;9;11;0;12;12
1170;0;5;5;20;19;19;5;10;15;15;15;15;15;1;1;17;15;18;15;17;18;5;11;19;19;19;17;9;19;18;5;11;16;5;18;18;1;1;1;1;1;1;1;1;1;1;1;16;17;14;14;11;18;15;19;0;0
1171;0;8;8;14;20;12;2;8;8;11;8;11;7;1;1;11;12;10;11;12;8;3;9;12;15;15;13;4;15;11;15;9;13;6;14;12;1;1;1;1;1;1;1;1;1;1;1;10;10;13;11;7;16;5;13;0;0
1172;0;5;5;19;19;20;5;11;15;15;15;15;15;1;1;16;14;18;17;17;18;5;13;19;18;18;17;11;18;18;8;13;16;11;18;18;1;1;1;1;1;1;1;1;1;1;1;17;19;14;15;12;18;15;18;0;0
1173;0;20;19;5;5;5;5;10;15;15;15;15;15;1;1;15;15;17;15;17;17;5;5;16;16;17;12;15;16;17;5;15;15;16;16;18;1;1;1;1;1;1;1;1;1;1;1;15;13;13;16;10;18;15;16;0;0
1174;0;8;8;12;20;12;4;9;11;11;10;13;11;1;1;14;14;14;16;13;10;5;11;11;10;12;12;3;11;10;12;7;12;6;12;10;1;1;1;1;1;1;1;1;1;1;1;14;9;11;10;8;16;12;11;0;0
1175;0;20;17;8;5;5;14;15;12;11;12;7;12;1;1;10;9;11;11;12;11;9;7;9;14;15;9;15;12;15;7;15;12;13;13;13;1;1;1;1;1;1;1;1;1;1;1;11;13;13;14;13;16;14;13;0;0
1176;0;5;8;12;10;20;17;18;16;15;15;9;15;1;1;12;12;14;13;13;14;11;14;11;13;14;13;5;12;14;10;16;14;7;12;13;1;1;1;1;1;1;1;1;1;1;1;12;11;12;11;14;15;13;10;0;0
1177;20;0;0;0;0;0;8;1;12;13;11;1;13;14;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;9;11;11;12;11;13;11;12;12;13;0;0;8;0;1;10;14;0;10;12
1178;0;8;8;12;20;12;8;10;10;11;11;9;10;1;1;10;10;10;11;10;11;4;11;12;11;12;11;4;12;10;13;11;12;7;12;11;1;1;1;1;1;1;1;1;1;1;1;10;9;10;10;10;15;10;12;0;0
1179;20;0;0;0;0;0;8;1;15;15;15;1;15;15;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;15;6;6;11;11;12;12;6;11;6;15;0;0;8;0;1;10;15;0;6;13
1180;0;8;5;20;10;19;8;10;10;12;10;9;10;1;1;12;12;12;12;13;12;6;9;12;12;13;13;3;14;10;10;11;11;7;12;11;1;1;1;1;1;1;1;1;1;1;1;13;11;12;11;11;16;11;14;0;0
1181;0;19;20;5;5;8;4;10;11;12;10;11;10;1;1;13;11;13;12;13;10;4;2;8;11;12;7;14;11;11;4;8;13;12;14;12;1;1;1;1;1;1;1;1;1;1;1;12;10;10;12;6;16;9;12;0;0
1182;0;20;19;8;5;5;9;12;12;8;13;9;12;1;1;8;7;8;9;9;9;2;6;7;13;13;5;13;12;12;2;11;13;14;14;12;1;1;1;1;1;1;1;1;1;1;1;8;8;11;12;9;14;11;11;0;0
1183;0;14;20;5;5;8;6;8;11;14;12;15;13;1;1;14;13;13;14;14;11;3;3;10;16;14;9;16;15;11;6;8;13;12;13;12;1;1;1;1;1;1;1;1;1;1;1;13;12;13;12;7;17;8;12;0;0
1184;0;5;8;12;10;20;4;9;10;12;9;11;10;1;1;12;12;16;14;12;10;3;14;12;14;15;14;5;12;12;9;12;15;6;15;14;1;1;1;1;1;1;1;1;1;1;1;13;11;11;11;9;15;11;12;0;0
1185;0;8;5;20;10;14;15;16;15;15;15;14;17;1;1;13;13;14;14;14;13;8;13;12;13;15;12;5;13;12;9;12;14;7;12;13;1;1;1;1;1;1;1;1;1;1;1;13;11;13;11;13;16;13;12;0;0
1186;0;20;14;8;5;5;14;16;13;13;13;8;13;1;1;10;10;11;11;11;10;8;6;9;14;13;8;15;15;12;6;13;12;12;11;9;1;1;1;1;1;1;1;1;1;1;1;10;11;12;11;11;15;11;10;0;0
1187;0;20;15;8;5;5;9;13;14;12;14;15;15;1;1;11;11;12;12;12;10;3;6;8;15;16;8;16;12;13;5;11;16;15;15;15;1;1;1;1;1;1;1;1;1;1;1;11;12;12;14;9;15;14;15;0;0
1188;0;5;8;12;10;20;14;15;13;11;12;7;12;1;1;10;10;12;12;11;11;9;12;9;10;11;10;5;10;12;8;15;12;5;11;11;1;1;1;1;1;1;1;1;1;1;1;11;10;10;10;13;15;13;9;0;0
1189;0;20;14;8;5;5;5;10;11;12;11;12;11;1;1;13;11;13;11;13;10;4;5;9;12;13;8;14;12;11;5;10;14;13;15;13;1;1;1;1;1;1;1;1;1;1;1;12;11;11;13;8;16;13;13;0;0
1190;0;5;5;19;20;19;5;13;15;15;15;15;15;1;1;15;14;17;16;17;17;5;15;18;17;17;17;12;17;17;15;15;14;10;17;17;1;1;1;1;1;1;1;1;1;1;1;16;20;14;14;13;18;15;17;0;0
1191;0;14;20;5;5;8;9;13;15;14;14;16;15;1;1;11;10;12;11;12;9;3;5;9;13;13;8;14;12;11;5;9;13;12;14;13;1;1;1;1;1;1;1;1;1;1;1;12;12;12;13;10;16;9;14;0;0
1192;20;0;0;0;0;0;6;1;12;12;9;1;12;12;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;10;9;10;10;13;13;10;12;12;15;0;0;7;0;1;10;8;0;9;12
1193;0;5;8;13;10;20;10;11;11;15;11;11;11;1;1;14;14;14;14;14;14;7;9;11;14;14;12;4;15;9;9;10;10;6;11;11;1;1;1;1;1;1;1;1;1;1;1;13;10;13;9;10;16;10;12;0;0
1194;0;5;5;19;20;19;5;9;15;15;15;15;15;1;1;15;13;19;15;19;19;5;12;20;19;20;18;9;20;20;13;15;14;5;19;19;1;1;1;1;1;1;1;1;1;1;1;16;17;14;14;11;19;15;19;0;0
1195;0;5;8;12;10;20;9;10;10;11;10;10;11;1;1;17;16;16;16;15;15;10;14;14;15;15;15;5;14;12;11;12;13;6;13;13;1;1;1;1;1;1;1;1;1;1;1;15;12;10;10;11;17;9;13;0;0
1196;0;5;5;19;19;20;4;9;14;14;14;14;14;1;1;14;12;16;14;16;17;4;9;16;16;17;12;9;16;17;8;14;12;8;15;16;1;1;1;1;1;1;1;1;1;1;1;15;16;14;14;11;18;15;17;0;0
1197;0;14;20;5;5;8;12;13;14;11;14;13;14;1;1;11;10;11;10;13;12;4;8;10;14;14;9;15;13;14;3;13;14;16;15;14;1;1;1;1;1;1;1;1;1;1;1;9;11;10;13;10;16;10;13;0;0
1198;0;19;20;5;5;5;12;13;15;15;15;15;15;1;1;5;5;5;5;11;15;13;11;5;5;5;5;5;5;5;5;5;15;5;5;5;1;1;1;1;1;1;1;1;1;1;1;5;5;10;7;11;15;15;10;0;0
1199;0;8;5;20;10;14;15;15;14;14;14;8;12;1;1;15;15;16;14;14;15;11;15;11;14;15;14;6;11;15;10;16;14;8;12;14;1;1;1;1;1;1;1;1;1;1;1;14;12;12;11;14;16;10;11;0;0
1200;0;5;8;12;10;20;11;14;16;19;16;18;17;1;1;19;18;18;19;17;15;7;13;14;17;16;15;5;17;12;11;11;14;7;15;14;1;1;1;1;1;1;1;1;1;1;1;17;12;15;11;11;18;13;14;0;0
1201;0;19;20;5;5;5;4;12;14;14;14;14;14;1;1;16;16;14;16;15;16;4;4;17;18;18;11;12;18;16;4;11;16;14;15;16;1;1;1;1;1;1;1;1;1;1;1;16;12;14;16;10;18;15;17;0;0
1202;0;5;8;12;10;20;11;12;11;10;10;5;10;1;1;8;9;10;10;10;11;8;13;10;12;13;12;5;10;13;10;13;13;7;12;12;1;1;1;1;1;1;1;1;1;1;1;9;11;11;11;12;14;8;10;0;0
1203;0;15;20;5;5;8;9;11;11;9;12;10;11;1;1;10;9;11;11;11;11;5;8;9;13;14;8;14;12;13;4;12;14;15;15;13;1;1;1;1;1;1;1;1;1;1;1;10;11;11;14;10;15;10;13;0;0
1204;0;14;20;5;5;8;5;11;12;10;12;13;13;1;1;10;12;13;13;12;10;3;6;7;14;16;6;16;11;13;5;11;15;16;15;16;1;1;1;1;1;1;1;1;1;1;1;11;10;10;13;8;15;7;14;0;0
1205;0;8;5;20;10;17;12;14;13;13;13;12;14;1;1;11;11;11;12;12;11;6;11;12;11;12;11;4;10;11;8;11;13;6;11;12;1;1;1;1;1;1;1;1;1;1;1;12;11;11;11;12;16;12;12;0;0
1206;0;5;8;19;10;20;7;10;10;12;9;9;9;1;1;14;14;14;14;14;14;7;11;12;15;15;13;4;16;11;11;12;12;9;13;13;1;1;1;1;1;1;1;1;1;1;1;13;10;11;10;10;16;8;13;0;0
1207;0;8;5;20;10;14;7;10;13;13;12;13;12;1;1;12;13;14;14;13;11;4;10;12;12;12;13;4;13;11;12;9;14;7;13;13;1;1;1;1;1;1;1;1;1;1;1;13;10;12;11;9;16;13;12;0;0
1208;0;8;5;20;10;17;15;15;13;14;14;9;14;1;1;10;10;11;13;11;11;7;13;13;12;13;13;4;13;13;11;14;11;6;13;11;1;1;1;1;1;1;1;1;1;1;1;10;10;11;10;12;14;10;12;0;0
1209;0;19;20;5;5;5;5;10;15;15;15;15;15;1;1;15;16;16;16;16;15;5;5;14;15;17;12;14;15;14;5;13;16;14;16;17;1;1;1;1;1;1;1;1;1;1;1;15;13;13;15;9;18;15;16;0;0
1210;0;8;8;16;20;12;8;13;15;13;13;16;14;1;1;13;13;13;12;12;10;4;13;11;12;12;12;5;13;11;12;7;14;6;13;13;1;1;1;1;1;1;1;1;1;1;1;12;11;11;11;10;15;10;12;0;0
1211;0;8;8;17;20;12;9;11;10;12;11;11;10;1;1;10;10;10;11;11;10;5;12;11;11;12;12;4;12;12;12;10;12;6;12;13;1;1;1;1;1;1;1;1;1;1;1;10;10;12;10;10;15;9;11;0;0
1212;0;20;19;5;5;5;5;5;15;15;15;15;15;1;1;11;11;13;11;11;13;5;5;10;11;12;5;10;12;13;5;5;10;8;11;13;1;1;1;1;1;1;1;1;1;1;1;11;7;12;10;6;15;15;11;0;0
1213;0;14;20;5;5;8;9;10;8;13;10;11;10;1;1;13;12;13;14;15;13;9;6;12;16;16;11;17;16;13;8;13;14;13;14;14;1;1;1;1;1;1;1;1;1;1;1;12;13;12;12;9;16;9;13;0;0
1214;0;8;5;20;10;14;14;14;14;15;14;13;15;1;1;13;13;13;13;12;13;6;13;13;13;13;14;4;13;11;9;11;12;6;13;12;1;1;1;1;1;1;1;1;1;1;1;12;10;12;9;12;15;8;12;0;0
1215;0;5;5;19;20;19;5;9;15;15;15;15;15;1;1;16;17;18;17;17;18;5;15;15;15;17;15;9;15;19;16;13;17;11;17;18;1;1;1;1;1;1;1;1;1;1;1;17;16;13;16;12;18;15;15;0;0
1216;0;20;14;8;5;5;3;5;8;10;9;11;10;1;1;11;11;11;12;12;8;4;5;10;15;14;9;16;15;11;6;8;14;12;14;13;1;1;1;1;1;1;1;1;1;1;1;11;12;11;12;5;16;11;13;0;0
1217;0;5;8;12;10;20;13;14;13;15;13;12;14;1;1;11;12;12;12;12;11;6;10;11;13;13;12;4;14;10;9;10;11;7;11;11;1;1;1;1;1;1;1;1;1;1;1;11;10;12;9;11;15;10;12;0;0
1218;0;20;19;8;5;5;9;12;13;14;12;10;12;1;1;9;9;11;10;10;9;4;4;10;13;13;9;15;13;10;6;11;12;11;12;10;1;1;1;1;1;1;1;1;1;1;1;10;12;12;11;9;15;8;11;0;0
1219;0;8;8;12;20;12;9;13;15;15;14;16;15;1;1;14;14;14;14;13;11;5;14;14;14;14;15;6;14;12;14;10;13;7;13;12;1;1;1;1;1;1;1;1;1;1;1;14;13;13;11;11;16;14;14;0;0
1220;0;20;19;8;5;5;12;14;13;14;13;11;13;1;1;11;10;11;11;13;11;4;2;9;12;12;5;14;12;10;4;9;11;9;11;10;1;1;1;1;1;1;1;1;1;1;1;12;10;12;11;10;16;13;11;0;0
1221;0;8;5;20;10;15;6;11;12;11;11;15;12;1;1;13;13;15;14;13;11;4;12;13;11;11;13;4;9;10;10;9;12;6;12;12;1;1;1;1;1;1;1;1;1;1;1;14;10;11;10;9;16;14;11;0;0
1222;0;20;14;8;5;5;14;16;16;13;16;14;15;1;1;14;13;14;14;15;15;6;9;10;15;15;9;15;13;15;4;14;15;17;16;15;1;1;1;1;1;1;1;1;1;1;1;13;11;13;14;12;16;12;14;0;0
1223;0;19;20;5;5;5;5;9;15;15;15;15;15;1;1;16;16;17;17;17;17;5;5;14;15;17;12;14;17;16;5;7;17;11;17;18;1;1;1;1;1;1;1;1;1;1;1;16;13;13;15;8;18;15;17;0;0
1224;0;5;5;19;19;20;4;8;14;14;14;14;14;1;1;12;12;12;12;12;12;4;10;6;10;12;9;9;10;13;4;4;13;8;12;14;1;1;1;1;1;1;1;1;1;1;1;13;15;12;12;8;16;15;9;0;0
1225;0;8;5;20;10;14;13;15;16;19;16;18;18;1;1;17;18;18;17;16;14;7;12;13;16;16;14;6;16;12;12;11;13;7;14;15;1;1;1;1;1;1;1;1;1;1;1;17;13;15;11;13;18;12;14;0;0
1226;0;20;14;8;5;5;13;13;13;15;14;12;13;1;1;11;10;11;12;13;11;4;5;10;14;13;9;15;13;10;4;10;11;10;11;9;1;1;1;1;1;1;1;1;1;1;1;11;12;12;10;10;16;13;10;0;0
1227;0;8;5;20;10;14;11;12;11;9;10;5;11;1;1;8;8;9;9;9;10;6;14;12;9;11;13;4;9;11;9;11;9;5;10;8;1;1;1;1;1;1;1;1;1;1;1;9;12;9;9;12;14;7;11;0;0
1228;0;5;8;12;10;20;17;15;14;13;13;8;14;1;1;11;11;12;11;11;13;9;11;10;11;12;11;5;10;11;8;13;11;5;10;11;1;1;1;1;1;1;1;1;1;1;1;11;10;12;9;13;15;12;10;0;0
1229;0;19;20;5;5;5;5;13;15;15;15;15;15;1;1;16;16;17;15;17;17;5;6;18;17;17;12;17;18;17;5;15;18;15;17;17;1;1;1;1;1;1;1;1;1;1;1;16;14;14;16;11;18;15;17;0;0
1230;0;5;8;17;10;20;9;11;11;10;10;9;10;1;1;9;9;9;10;10;9;4;12;11;11;13;12;4;11;12;10;13;14;7;13;14;1;1;1;1;1;1;1;1;1;1;1;9;10;10;11;10;15;13;11;0;0
1231;0;5;8;12;10;20;11;12;10;8;9;4;8;1;1;10;10;11;12;11;11;8;13;10;12;12;12;6;11;13;7;12;11;6;10;10;1;1;1;1;1;1;1;1;1;1;1;10;10;8;9;10;15;10;9;0;0
1232;0;8;5;20;10;15;3;8;9;13;9;11;10;1;1;11;11;11;12;11;8;2;9;11;14;14;11;3;14;11;10;9;12;6;13;12;1;1;1;1;1;1;1;1;1;1;1;11;8;12;10;7;15;10;12;0;0
1233;0;14;20;5;5;8;11;14;14;13;12;12;12;1;1;12;12;13;13;14;12;7;4;8;12;13;7;13;12;12;5;12;12;11;13;11;1;1;1;1;1;1;1;1;1;1;1;12;10;12;12;10;17;8;11;0;0
1234;0;5;8;12;10;20;2;7;8;11;8;11;9;1;1;11;12;11;13;12;10;3;10;12;14;13;12;3;14;11;10;9;12;7;14;14;1;1;1;1;1;1;1;1;1;1;1;11;9;11;11;7;15;9;13;0;0
1235;20;0;0;0;0;0;5;1;13;14;11;1;12;12;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;12;11;11;11;10;13;13;13;15;15;0;0;7;0;1;10;11;0;12;12
1236;0;14;20;5;5;8;3;7;9;8;9;10;9;1;1;11;9;10;9;10;7;1;3;8;11;12;7;13;11;10;4;9;13;12;14;12;1;1;1;1;1;1;1;1;1;1;1;11;11;11;13;6;15;13;13;0;0
1237;0;8;8;19;20;12;10;15;15;18;15;17;13;1;1;16;17;15;15;15;11;6;10;13;15;16;14;4;17;11;14;7;14;6;12;11;1;1;1;1;1;1;1;1;1;1;1;14;10;14;10;9;17;10;14;0;0
1238;20;0;0;0;0;0;8;1;14;13;13;1;13;14;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;10;12;12;13;12;12;11;13;13;14;0;0;7;0;1;9;12;0;11;12
